time,root_z,tip_z
6.114999999999892,-0.012327602832861426,-0.02180150316851504
6.119999999999892,-0.011631997865529906,-0.020428154250072002
6.124999999999892,-0.01090172490042242,-0.019005362184339167
6.1299999999998915,-0.010138960411428604,-0.01753732531568255
6.134999999999891,-0.009345977676501175,-0.01602839245616013
6.139999999999891,-0.008525140024493338,-0.014482976529170724
6.144999999999891,-0.007678893816206911,-0.012905461391473088
6.149999999999891,-0.0068097611742705955,-0.011300124933426539
6.154999999999891,-0.005920332477830399,-0.009671096198485545
6.159999999999891,-0.005013258641081035,-0.008022355350738565
6.164999999999891,-0.004091243199521465,-0.00635777445857217
6.169999999999891,-0.0031570342308107208,-0.004681186764994621
6.174999999999891,-0.002213416139353605,-0.002996464536466881
6.1799999999998905,-0.0012632013365742399,-0.001307581578439796
6.18499999999989,-0.0003092218487921256,0.00038135951972655574
6.18999999999989,0.0006456791214751329,0.0020661435348455237
6.19499999999989,0.0015986556566349942,0.0037424980885410707
6.19999999999989,0.0025468675826462064,0.005406174459454576
6.20499999999989,0.003487488911070142,0.00705303483576162
6.20999999999989,0.004417716243166072,0.008679124571537375
6.21499999999989,0.0053347771098167015,0.010280707093940267
6.21999999999989,0.006235938235972664,0.011854251367958632
6.2249999999998895,0.007118513703447253,0.013396378997010759
6.229999999999889,0.00797987297887888,0.014903787665071257
6.234999999999889,0.008817448777986736,0.016373172588125182
6.239999999999889,0.009628744736618195,0.01780116675980158
6.244999999999889,0.010411342862797535,0.019184315327619463
6.249999999999889,0.01116291074424347,0.020519093044233872
6.254999999999889,0.011881208486009888,0.021801963016755015
6.259999999999889,0.012564095359889157,0.023029461885445385
6.264999999999889,0.013209536156885384,0.02419828767911244
6.2699999999998886,0.013815607233980964,0.025305366336069796
6.2749999999998884,0.014380502239386663,0.02634788196315299
6.279999999999888,0.01490253749743669,0.02732326586401471
6.284999999999888,0.015380157039530173,0.02822914736179569
6.289999999999888,0.015811937266576766,0.02906328013893089
6.294999999999888,0.01619659121989483,0.029823466614186563
6.299999999999888,0.0165329724364572,0.030507503625459224
6.304999999999888,0.016820078376153368,0.031113168212808743
6.309999999999888,0.01705705340622311,0.031638249188971755
6.314999999999888,0.017243191329775087,0.03208061255900477
6.3199999999998875,0.017377937465659892,0.03243828466069325
6.324999999999887,0.017460890277685635,0.0327095370636849
6.329999999999887,0.01749180255122505,0.03289295255461822
6.334999999999887,0.01747058212219518,0.03298745419101054
6.339999999999887,0.017397292158432564,0.032992290312742006
6.344999999999887,0.01727215099224902,0.03290698127000475
6.349999999999887,0.017095531499169654,0.03273124574557894
6.354999999999887,0.01686796001294203,0.03246493008737603
6.359999999999887,0.0165901147715002,0.032107961402883994
6.3649999999998865,0.016262823898952904,0.03166033771473286
6.369999999999886,0.015887062930392496,0.03112215952137142
6.374999999999886,0.015463951885245956,0.030493698501320343
6.379999999999886,0.014994751900136927,0.029775487111646525
6.384999999999886,0.01448086144305037,0.028968403580286975
6.389999999999886,0.013923812130087572,0.028073730210833106
6.394999999999886,0.013325264158351257,0.027093172056998845
6.399999999999886,0.012687001368144494,0.02602883217410752
6.404999999999886,0.01201092594745355,0.024883151428582332
6.409999999999886,0.01129905278894859,0.023658829414538854
6.4149999999998855,0.010553503509509447,0.022358746508902325
6.419999999999885,0.009776500143302842,0.020985909428232516
6.424999999999885,0.008970358521442377,0.01954343699948486
6.429999999999885,0.008137481357774649,0.01803458841884792
6.434999999999885,0.007280351066118434,0.0164628235276006
6.439999999999885,0.006401522336050999,0.014831877714558227
6.444999999999885,0.005503614495634421,0.013145830619712216
6.449999999999885,0.0045893036900137955,0.01140914790353037
